age,workclass,education_num,marital.status,occupation,relationship,race,sex,capital.gain,capital_loss,hours_per_week,income
29,4,6,3,1,4,4,0,0,0,40,0
60,4,10,3,7,1,4,1,0,0,50,1
41,4,4,2,4,0,4,1,0,0,60,0
32,4,10,0,12,4,4,0,0,0,30,0
73,0,9,6,0,1,4,0,0,0,22,1
20,4,9,4,12,1,4,0,0,0,30,0
49,4,14,2,12,0,4,1,0,0,40,1
36,2,13,4,10,4,4,1,0,0,40,0
33,7,10,0,1,4,4,0,0,0,45,0
25,4,10,4,8,1,1,0,0,0,34,0
34,0,9,2,0,0,2,1,0,0,10,0
19,0,10,4,0,3,1,0,0,0,40,0
40,2,12,2,11,0,4,1,0,0,40,0
48,4,9,2,14,0,4,1,0,0,44,0
51,4,10,2,6,0,4,1,0,0,50,0
22,4,12,4,6,3,2,1,0,0,20,0
34,4,10,2,10,0,2,1,0,0,50,0
22,4,6,2,12,5,4,0,0,0,40,0
56,4,9,0,8,1,4,1,0,0,40,0
36,4,13,4,8,1,4,0,0,0,40,0
18,4,10,4,12,3,4,0,0,0,20,0
26,6,9,4,3,3,4,1,0,0,50,0
48,4,9,2,4,0,4,1,0,0,50,0
35,6,9,2,4,0,4,1,0,0,40,0
29,4,9,4,6,3,4,1,0,0,40,0
47,4,9,2,3,0,4,1,0,0,40,1
21,4,11,2,1,5,4,0,0,0,12,0
28,4,10,4,12,1,4,0,0,0,50,0
53,4,10,2,14,0,4,1,0,0,40,1
65,1,9,0,1,1,4,0,0,0,40,0
26,4,10,3,1,4,4,0,0,0,40,0
26,4,9,2,3,0,4,1,0,0,50,0
70,4,9,2,10,0,4,1,0,0,20,0
55,4,10,0,7,3,4,1,0,0,40,0
27,1,13,4,14,2,4,1,0,0,35,0
31,4,10,2,4,0,4,1,0,0,40,1
24,4,7,2,3,0,4,1,0,0,40,0
22,4,4,4,8,4,4,0,0,0,40,0
26,4,9,4,3,4,2,0,0,0,40,0
23,4,6,4,3,1,4,0,0,0,40,0
41,6,9,2,5,0,4,1,0,0,60,0
52,4,14,2,12,0,4,1,0,0,40,0
41,6,9,2,5,5,4,0,0,0,40,0
59,6,6,2,5,0,4,1,0,0,40,0
65,4,13,2,4,0,4,1,0,0,40,1
24,2,13,4,10,1,1,1,0,0,40,0
31,4,10,2,6,0,4,1,0,0,45,0
84,4,9,6,10,1,4,0,0,0,16,0
51,4,10,2,3,0,4,1,0,0,40,0
24,2,13,4,10,1,4,1,0,0,50,0
30,4,9,2,7,0,4,1,0,0,45,0
22,4,6,4,8,1,4,1,0,0,40,0
30,4,14,4,10,1,4,1,0,0,40,0
47,4,10,0,4,4,4,0,0,0,40,0
19,4,9,4,12,3,4,0,0,0,35,0
43,6,10,0,1,4,4,0,0,0,36,0
30,4,13,4,4,1,4,0,0,0,50,0
46,4,14,0,4,1,4,0,0,0,45,0
49,2,13,2,10,0,4,1,0,0,60,0
37,4,3,4,7,4,4,0,0,0,40,0
42,4,14,4,4,1,4,1,0,0,40,0
46,4,12,4,1,1,4,0,0,0,40,0
23,4,10,4,8,3,4,0,0,0,20,0
26,4,13,2,3,0,4,1,0,0,58,1
64,4,14,4,10,2,4,0,0,0,8,0
20,4,9,4,1,4,4,0,0,0,40,0
31,4,9,0,14,1,4,1,0,0,40,0
44,4,10,0,7,1,4,1,0,0,40,0
23,4,13,4,4,4,4,1,0,0,40,0
31,2,14,2,10,0,4,1,0,0,90,1
35,6,7,2,3,0,4,1,0,0,36,0
30,6,10,0,3,1,4,1,0,0,35,0
35,4,9,0,3,3,4,1,0,0,20,0
40,4,9,3,1,3,4,0,0,0,38,0
18,4,7,4,8,3,4,0,0,0,20,0
23,4,6,4,14,3,1,1,0,0,30,0
63,4,9,2,1,0,2,1,0,0,40,0
20,7,9,4,14,3,4,1,0,0,40,0
50,2,14,2,4,0,4,1,0,0,60,1
49,4,14,2,12,0,4,1,0,0,45,0
53,6,6,2,5,0,4,1,0,0,40,0
34,4,9,5,1,3,4,0,0,0,40,0
54,4,9,0,14,1,4,1,0,0,56,1
40,4,10,2,1,0,4,1,0,0,40,1
22,4,13,4,12,1,4,0,0,0,40,0
28,4,6,4,5,2,4,1,0,0,35,0
24,4,9,4,3,3,4,1,0,0,40,0
37,4,2,4,8,4,4,0,0,0,48,0
62,4,9,2,12,5,4,0,0,0,16,0
19,0,10,4,0,1,4,1,0,0,40,0
51,4,11,6,10,4,1,0,0,0,40,0
31,4,9,4,1,3,4,0,0,0,8,0
42,5,10,0,4,4,4,1,0,0,90,1
42,4,9,2,8,5,2,0,0,0,35,0
54,4,12,2,3,0,4,1,0,0,40,0
23,4,13,4,4,3,4,0,0,0,60,0
28,4,9,4,8,1,4,0,0,0,46,0
42,4,7,0,3,1,4,1,0,0,40,0
30,4,9,4,4,1,2,1,0,0,40,0
33,1,9,2,3,0,4,1,0,0,40,0
33,4,9,0,13,1,4,0,0,0,40,0
27,4,7,2,6,0,4,1,0,0,40,0
20,0,7,4,0,3,2,1,0,0,40,0
62,4,3,2,5,0,1,1,0,0,40,0
17,4,6,4,12,2,4,1,0,0,30,0
58,4,10,0,1,1,2,0,0,0,55,1
34,4,13,2,10,0,4,1,0,0,42,1
20,4,9,4,6,3,4,1,0,0,35,0
64,1,10,2,1,5,4,0,0,0,40,1
27,4,10,2,3,0,4,1,0,0,55,0
41,4,9,2,1,5,4,0,0,0,40,1
40,4,4,2,3,0,4,1,0,0,40,0
53,2,14,2,1,0,4,1,0,0,38,1
44,4,16,4,10,1,4,1,0,0,45,0
37,4,3,4,1,2,4,0,0,0,40,0
46,4,13,2,13,0,4,1,0,0,60,1
17,4,5,4,7,3,4,1,0,0,20,0
35,4,9,0,3,1,4,1,0,0,40,0
36,2,12,5,1,4,4,0,0,0,40,0
49,7,9,2,6,0,4,1,0,0,40,1
48,4,15,0,10,4,4,0,0,0,25,0
26,4,13,4,12,2,4,1,0,0,40,0
26,4,12,4,1,1,4,0,0,0,8,0
35,7,9,2,3,0,4,1,0,0,40,0
29,4,5,4,7,1,4,1,0,0,40,0
36,2,10,5,1,3,2,1,0,0,40,0
25,4,13,2,10,0,4,1,0,0,40,0
18,2,6,4,8,3,4,1,0,0,25,0
21,4,10,4,12,3,2,0,0,0,20,0
22,4,9,2,8,3,2,1,0,0,40,0
52,4,9,2,3,0,4,1,0,0,45,1
36,6,10,2,8,5,4,0,0,0,40,0
42,4,10,2,12,0,4,1,0,0,50,1
37,4,11,2,12,0,4,1,0,0,54,0
39,4,12,4,3,3,4,1,0,0,40,0
32,4,13,4,10,1,4,1,0,0,40,0
53,4,9,2,4,0,4,1,0,0,40,0
30,4,7,2,3,0,4,1,0,0,40,0
51,4,10,2,13,5,4,0,0,0,40,1
62,2,11,0,1,1,2,0,0,0,40,0
38,4,3,2,7,0,4,1,0,0,40,0
23,4,13,4,13,1,4,1,0,0,40,0
37,1,10,4,1,3,4,1,0,0,40,0
27,0,12,2,0,5,4,0,0,0,40,0
41,4,10,2,7,0,4,1,0,0,40,0
47,6,13,2,12,0,4,1,0,0,40,1
25,4,10,2,4,5,2,0,0,0,40,1
35,4,12,0,8,4,4,0,0,0,50,0
30,4,9,4,8,1,4,1,0,0,40,0
36,4,11,2,4,5,4,0,0,0,50,1
42,4,13,3,14,1,4,1,0,0,60,0
51,4,9,2,14,0,2,1,0,0,40,0
34,4,9,0,1,3,4,1,0,0,40,0
44,5,9,0,3,1,4,1,0,0,60,0
27,4,13,4,7,1,4,1,0,0,41,0
39,4,9,5,6,1,2,1,0,0,40,0
31,4,13,4,12,1,2,0,0,0,50,0
23,4,7,4,3,4,4,1,0,0,35,0
66,4,13,2,10,0,4,1,0,0,99,0
26,4,9,4,7,3,4,1,0,0,40,0
52,4,9,2,6,0,4,1,0,0,40,1
53,5,7,6,4,1,4,0,0,0,30,0
48,6,13,2,4,0,1,1,0,0,40,0
37,5,12,5,4,4,4,1,0,0,50,0
17,4,7,4,8,3,4,0,0,0,5,0
50,4,11,2,3,0,4,1,0,0,40,1
28,0,9,4,0,2,4,0,0,0,40,0
39,4,10,0,3,4,2,1,0,0,40,0
28,1,13,4,13,1,2,0,0,0,40,0
38,4,12,0,3,1,4,1,0,0,40,0
28,2,13,0,10,1,4,1,0,0,40,0
40,4,5,4,14,1,4,1,0,0,45,0
20,4,10,4,7,3,4,1,0,0,40,0
32,7,13,2,11,0,4,1,0,0,40,1
23,7,13,4,1,3,4,1,0,0,40,0
41,4,9,2,3,0,1,1,0,0,40,0
36,4,9,2,12,0,4,1,0,0,50,0
34,4,6,2,3,0,4,1,0,0,40,0
34,4,9,0,3,4,4,1,0,0,44,0
36,5,15,2,10,0,4,1,0,0,80,1
67,1,9,6,8,4,4,1,0,0,40,0
45,4,16,0,10,1,4,1,0,0,45,1
22,4,6,5,8,4,4,0,0,0,35,0
25,4,13,2,4,0,4,1,0,0,43,0
61,4,10,0,8,1,4,0,0,0,40,0
31,2,10,4,1,1,2,0,0,0,40,0
47,5,9,2,10,0,4,1,0,0,38,0
31,4,2,2,10,0,4,1,0,0,45,0
17,4,5,4,12,2,3,0,0,0,32,0
38,5,10,2,12,0,4,1,0,0,50,1
23,4,9,2,6,0,2,1,0,0,40,0
42,4,10,6,4,1,0,0,0,0,40,0
78,4,3,2,14,0,1,1,0,0,36,0
54,4,11,2,4,0,4,1,0,0,40,1
26,2,13,4,1,3,1,0,0,0,50,0
30,4,9,2,10,0,4,1,0,0,35,1
46,4,13,2,3,0,4,1,0,0,40,1
26,4,13,4,10,1,2,0,0,0,45,0
30,4,9,4,12,3,4,0,0,0,35,0
25,4,10,4,13,3,4,1,0,0,40,0
32,5,13,2,12,0,4,1,0,0,40,0
25,2,9,2,3,0,4,1,0,0,38,0
51,4,7,2,7,0,4,1,0,0,40,0
24,7,13,4,10,1,4,1,0,0,40,0
22,4,10,4,13,3,4,0,0,0,40,0
28,4,9,4,4,1,4,0,0,0,40,0
29,2,7,0,8,4,2,0,0,0,20,0
26,4,13,4,8,3,4,1,0,0,40,0
41,1,13,4,4,1,4,1,0,0,40,1
19,4,10,4,12,3,4,0,0,0,35,0
39,4,9,2,12,0,1,1,0,0,26,0
51,4,15,2,10,0,4,1,0,0,50,1
29,0,9,5,0,4,2,0,0,0,20,0
27,4,3,2,5,0,4,1,0,0,40,0
33,4,13,2,10,0,2,1,0,0,40,1
19,4,9,4,12,3,4,0,0,0,8,0
67,0,9,2,0,0,2,1,0,0,20,0
41,4,13,2,10,0,4,1,0,0,45,1
29,1,14,2,10,0,4,1,0,0,40,1
28,4,9,2,1,0,2,1,0,0,40,0
25,4,10,4,4,3,4,1,0,0,40,0
21,1,9,4,1,3,4,1,0,0,36,0
48,4,7,0,8,1,4,0,0,0,31,0
46,5,15,2,10,0,4,1,0,0,60,1
35,4,10,2,12,0,4,1,0,0,50,0
35,1,13,2,4,0,4,1,0,0,40,1
50,4,6,2,3,0,4,1,0,0,40,0
22,4,9,4,12,3,4,0,0,0,40,0
45,4,10,2,4,0,4,1,0,0,40,0
62,2,13,2,10,5,4,0,0,0,40,0
33,2,9,0,3,4,4,1,0,0,40,0
22,4,10,4,6,1,4,0,0,0,30,0
50,4,9,2,3,0,4,1,0,0,48,1
25,4,7,0,4,4,4,0,0,0,40,0
44,4,10,0,8,4,4,0,0,0,40,0
26,4,9,2,14,0,4,1,0,0,40,1
31,7,14,0,4,4,4,0,0,0,50,1
56,4,9,2,12,5,4,0,0,0,15,0
49,6,4,2,12,0,4,1,0,0,40,0
49,4,8,2,3,0,4,1,0,0,40,1
46,4,9,6,1,4,4,0,0,0,43,0
33,4,10,4,3,1,2,1,0,0,40,0
25,4,13,4,10,1,4,0,0,0,30,0
40,4,12,0,4,1,4,0,0,0,40,1
72,0,4,0,0,1,4,1,0,0,30,0
32,7,14,4,10,1,4,1,0,0,10,0
44,4,13,2,14,0,4,1,0,0,55,0
48,4,9,0,1,1,4,0,0,0,30,0
17,4,6,4,12,3,4,0,0,0,12,0
22,2,9,4,6,3,2,1,0,0,40,0
17,4,7,4,6,3,4,1,0,0,17,0
49,5,15,2,10,0,4,1,0,0,60,1
26,4,9,2,8,0,4,1,0,0,50,0
19,7,10,4,10,3,4,1,0,0,10,0
17,4,8,4,8,3,4,0,0,0,16,0
38,4,9,2,8,0,4,1,0,0,40,0
34,2,11,0,11,3,1,1,0,0,40,0
48,4,9,2,3,0,4,1,0,0,42,1
63,4,14,2,10,0,4,1,0,0,50,1
19,4,9,4,7,3,4,0,0,0,40,0
51,4,9,0,10,1,4,0,0,0,43,0
54,4,10,2,10,0,4,1,0,0,40,1
42,4,4,2,3,0,3,1,0,0,40,0
20,0,10,4,0,3,4,1,0,0,40,0
37,7,13,2,4,0,4,1,0,0,50,1
51,6,10,2,3,0,4,1,0,0,40,0
23,4,11,4,1,1,4,0,0,0,40,0
27,7,13,4,10,3,2,0,0,0,40,0
19,0,10,4,0,3,4,1,0,0,16,0
37,4,11,2,7,0,4,1,0,0,42,1
29,4,9,2,7,0,4,1,0,0,45,0
22,4,13,4,1,3,4,1,0,0,20,0
60,7,11,6,8,1,2,0,0,0,37,0
35,4,7,5,8,4,4,1,0,0,20,0
45,4,11,0,1,1,4,0,0,0,40,0
30,4,9,2,7,0,1,1,0,0,40,1
43,5,10,2,4,0,4,1,0,0,70,1
32,7,14,4,1,1,4,0,0,0,38,0
35,4,9,2,3,0,4,1,0,0,42,0
32,4,11,0,8,4,2,0,0,0,40,0
61,4,11,2,3,0,1,1,0,0,40,1
20,0,6,4,0,1,4,0,0,0,30,0
42,5,13,2,12,0,4,1,0,0,60,1
21,4,10,4,12,4,4,0,0,0,35,0
21,4,10,4,12,3,4,0,0,0,20,0
26,4,13,4,4,1,4,0,0,0,40,0
36,7,9,2,4,0,4,1,0,0,60,1
24,4,13,2,12,2,4,1,0,0,40,0
47,4,13,2,4,0,4,1,0,0,57,1
51,4,12,0,13,1,4,1,0,0,30,0
65,0,9,6,0,1,2,0,0,0,40,0
61,4,13,0,9,1,4,0,0,0,12,0
67,4,10,6,12,1,4,0,0,0,25,0
49,4,9,2,5,0,4,1,0,0,25,0
61,4,4,0,7,4,4,0,0,0,40,0
36,4,9,2,3,0,2,1,0,0,35,0
19,4,10,4,13,2,1,1,0,0,40,0
29,6,10,2,3,0,4,1,0,0,35,0
21,4,10,4,12,4,4,1,0,0,40,0
22,4,9,5,12,4,4,0,0,0,40,0
33,4,13,2,4,0,4,1,0,0,65,1
36,4,13,4,12,1,1,0,0,0,50,0
37,4,13,4,14,1,4,1,0,0,46,0
35,4,12,1,1,5,4,0,0,0,40,0
17,4,6,4,9,3,4,1,0,0,30,0
37,4,9,2,3,0,4,1,0,0,60,1
22,0,9,4,0,1,4,0,0,0,45,0
28,4,10,2,3,0,4,1,0,0,40,1
42,4,10,0,7,1,4,0,0,0,40,0
26,4,10,4,5,2,4,0,0,0,65,0
45,2,7,2,8,0,2,1,0,0,50,0
32,4,13,2,3,0,4,1,0,0,44,1
63,4,10,6,1,4,4,0,0,0,43,0
22,4,10,4,10,2,1,0,0,0,20,0
36,4,10,2,4,0,4,1,0,0,55,1
45,7,9,2,4,5,4,0,0,0,40,0
34,6,15,2,10,0,4,1,0,0,55,1
27,7,13,4,10,1,4,1,0,0,60,0
20,0,10,4,0,3,4,0,0,0,20,0
47,6,9,2,5,0,4,1,0,0,56,1
46,4,4,4,8,3,4,1,0,0,52,0
28,4,10,4,7,3,4,0,0,0,40,0
45,4,9,4,6,2,4,1,0,0,40,0
26,4,13,4,1,3,1,0,0,0,40,0
32,6,6,2,4,0,4,1,0,0,45,0
30,2,8,2,1,5,4,0,0,0,40,0
59,4,6,2,14,0,4,1,0,0,40,0
58,7,16,4,4,1,4,0,0,0,43,1
45,4,10,0,6,1,4,1,0,0,30,0
76,6,10,6,14,1,4,1,0,0,40,0
38,4,9,0,1,3,4,0,0,0,40,0
32,4,14,4,12,3,2,1,0,0,40,0
38,6,9,0,5,1,4,1,0,0,50,0
30,4,12,4,10,4,2,0,0,0,36,0
53,5,11,2,4,0,4,1,0,0,40,1
41,4,13,2,7,0,4,1,0,0,40,0
27,7,13,4,10,1,4,1,0,0,50,0
44,2,12,2,5,0,4,1,0,0,30,0
35,4,14,2,4,0,1,1,0,0,50,1
36,4,2,4,8,2,3,0,0,0,40,0
51,4,10,2,4,5,4,0,0,0,10,1
42,2,9,2,14,0,4,1,0,0,40,0
45,4,9,2,6,0,4,1,0,0,40,0
36,4,4,2,7,0,4,1,0,0,40,0
57,1,9,2,3,0,2,1,0,0,40,1
27,4,9,0,13,1,4,0,0,0,45,0
29,4,13,2,12,0,4,1,0,0,55,0
38,6,13,4,3,1,0,1,0,0,30,0
29,4,9,2,3,0,4,1,0,0,50,0
18,0,10,4,0,3,4,1,0,0,30,0
19,0,8,4,0,3,2,1,0,0,30,0
25,4,12,4,10,1,4,1,0,0,55,0
34,2,14,4,10,1,4,1,0,0,35,0
37,7,10,2,4,0,4,1,0,0,38,0
37,4,9,2,3,0,4,1,0,0,45,0
18,4,9,4,6,3,4,1,0,0,25,0
24,4,11,4,3,3,4,1,0,0,40,0
17,4,8,4,8,3,4,0,0,0,30,0
35,4,13,0,12,1,4,0,0,0,40,0
31,4,11,5,13,4,2,0,0,0,32,0
29,4,12,4,3,1,4,1,0,0,60,0
49,6,9,2,3,0,4,1,0,0,40,0
71,0,13,2,0,0,4,1,0,0,10,1
35,1,9,2,1,0,4,1,0,0,40,0
55,6,9,2,3,0,4,1,0,0,50,0
37,4,3,2,7,0,4,1,0,0,40,0
33,2,10,4,1,4,2,0,0,0,18,0
49,4,13,2,12,0,4,1,0,0,45,1
32,4,9,2,6,0,4,1,0,0,45,0
63,0,7,5,0,1,2,1,0,0,40,0
39,4,14,4,10,1,4,1,0,0,40,0
42,2,9,2,5,0,4,1,0,0,40,0
30,7,14,2,10,5,4,0,0,0,50,1
30,4,11,4,10,1,4,1,0,0,40,0
48,5,9,2,5,0,4,1,0,0,40,1
57,6,13,2,12,0,4,1,0,0,10,0
56,4,6,0,8,4,2,0,0,0,45,0
28,4,10,4,11,3,4,1,0,0,40,0
43,4,13,2,13,0,4,1,0,0,24,1
46,4,9,2,3,0,4,1,0,0,60,0
50,2,14,0,10,4,4,0,0,0,65,0
37,4,15,2,10,0,4,1,0,0,50,1
41,4,9,0,9,2,2,0,0,0,40,0
38,4,10,2,4,5,4,0,0,0,38,1
23,4,10,4,8,3,4,0,0,0,40,0
59,4,10,2,4,0,4,1,0,0,50,1
47,2,10,0,1,1,4,0,0,0,33,0
29,4,11,4,3,2,4,1,0,0,40,0
35,4,13,2,10,0,4,1,0,0,60,0
24,4,10,2,1,0,4,1,0,0,15,0
22,4,9,4,12,4,4,0,0,0,40,0
24,4,9,4,4,3,4,1,0,0,40,0
55,1,13,5,8,4,4,0,0,0,72,0
40,7,14,0,10,4,4,0,0,0,20,0
61,4,9,0,1,1,1,0,0,0,40,0
58,6,13,4,5,3,4,1,0,0,72,0
39,7,9,0,10,1,4,1,0,0,40,0
45,6,10,0,10,1,4,0,0,0,50,0
25,4,9,4,6,1,4,1,0,0,45,0
69,0,16,2,0,0,4,1,0,0,50,1
36,4,13,2,12,5,4,1,0,0,60,0
45,4,13,2,10,0,4,1,0,0,45,1
27,0,8,2,0,0,2,1,0,0,45,0
28,4,10,5,6,1,2,1,0,0,40,0
27,4,10,4,1,1,4,0,0,0,60,0
41,7,9,4,8,1,4,0,0,0,40,0
18,7,9,4,12,1,2,0,0,0,30,0
44,4,13,2,13,0,4,1,0,0,40,1
47,4,11,2,4,5,4,0,0,0,45,1
36,2,9,2,4,0,4,1,0,0,40,0
66,4,1,6,9,2,4,0,0,0,40,0
33,4,9,0,1,4,4,0,0,0,45,0
39,2,9,0,6,1,4,1,0,0,40,1
30,4,9,4,14,3,2,1,0,0,40,0
34,6,9,2,3,0,4,1,0,0,40,1
62,6,14,0,10,4,4,0,0,0,32,0
21,4,10,4,1,1,4,0,0,0,45,0
43,4,9,2,4,0,4,1,0,0,40,1
19,4,10,4,8,2,4,0,0,0,40,0
26,1,11,4,3,3,4,1,0,0,50,0
45,1,14,0,4,1,4,1,0,0,40,1
46,5,14,2,12,0,4,1,0,0,50,1
17,4,6,4,8,3,4,1,0,0,15,0
56,4,4,2,4,0,4,1,0,0,40,1
47,4,14,5,7,4,1,0,0,0,42,0
23,4,9,2,12,0,4,1,0,0,45,0
51,6,9,5,8,4,4,0,0,0,20,0
19,4,10,4,13,1,4,0,0,0,25,0
33,6,9,2,3,0,4,1,0,0,40,0
32,4,9,0,8,4,4,0,0,0,80,0
52,4,9,0,14,1,4,1,0,0,40,0
36,4,10,5,8,2,2,0,0,0,40,0
34,4,9,0,3,1,4,1,0,0,40,0
26,0,9,4,0,3,4,0,0,0,40,0
26,5,8,2,12,0,3,1,0,0,98,0
35,2,10,2,3,0,4,1,0,0,40,0
58,1,13,2,1,0,4,1,0,0,40,1
32,4,7,0,3,3,4,1,0,0,50,0
23,4,10,4,8,2,4,0,0,0,40,0
28,6,10,4,7,1,2,1,0,0,40,0
20,4,6,4,8,2,4,1,0,0,35,0
17,4,6,4,8,3,4,1,0,0,20,0
26,4,9,0,1,3,4,0,0,0,40,0
45,6,10,4,10,1,4,1,0,0,35,0
54,4,2,2,8,0,4,1,0,0,35,0
51,2,9,6,8,4,4,0,0,0,40,0
58,6,10,2,5,0,4,1,0,0,60,0
21,4,11,4,1,3,4,0,0,0,40,0
44,4,10,4,8,1,4,0,0,0,40,0
26,4,13,4,4,1,4,0,0,0,50,0
39,4,13,2,10,0,4,1,0,0,40,0
19,0,9,4,0,3,4,1,0,0,40,0
37,4,10,2,6,0,4,1,0,0,40,0
49,4,9,0,1,1,4,1,0,0,32,0
45,4,9,5,7,4,2,0,0,0,40,0
60,1,9,4,1,1,2,0,0,0,40,0
28,1,13,4,4,1,2,1,0,0,40,0
23,4,10,2,7,0,0,1,0,0,30,0
44,4,13,4,10,1,4,0,0,0,45,0
19,7,10,4,5,3,4,1,0,0,12,0
37,4,9,2,4,0,4,1,0,0,40,1
41,6,9,2,5,0,4,1,0,0,38,0
44,4,12,2,4,0,4,1,0,0,54,1
30,4,13,2,3,0,1,1,0,0,36,1
23,4,13,4,12,1,4,0,0,0,40,0
57,6,14,4,5,1,4,1,0,0,20,0
32,2,10,2,11,0,4,1,0,0,99,0
76,1,14,6,10,1,4,0,0,0,15,0
57,2,9,0,6,1,2,0,0,0,30,0
58,0,10,4,0,1,4,0,0,0,40,0
50,4,6,2,8,0,2,1,0,0,40,0
38,4,9,1,8,5,4,0,0,0,25,0
59,6,4,2,3,0,4,1,0,0,20,0
23,4,9,4,14,3,4,1,0,0,40,0
23,4,13,4,12,1,4,0,0,0,40,0
23,4,12,4,12,3,4,1,0,0,20,0
44,4,13,2,4,0,4,1,0,0,40,1
30,4,9,2,13,0,4,1,0,0,40,0
28,4,9,2,12,0,4,1,0,0,40,0
46,4,10,0,4,1,4,0,0,0,40,0
34,2,1,4,1,3,2,0,0,0,25,0
26,4,10,4,12,1,2,0,0,0,37,0
39,4,9,2,3,0,4,1,0,0,40,0
28,4,10,4,12,3,2,1,0,0,40,0
33,7,14,2,10,0,1,1,0,0,19,0
30,4,13,0,4,1,1,0,0,0,40,0
59,7,14,2,4,0,4,1,0,0,50,1
26,4,9,2,7,0,4,1,0,0,45,0
28,4,10,4,13,3,2,1,0,0,24,0
48,6,10,4,8,1,4,1,0,0,40,0
20,4,10,4,1,3,4,0,0,0,30,0
49,4,9,2,11,0,4,1,0,0,40,1
37,7,13,4,10,2,4,1,0,0,40,0
18,4,8,4,12,3,4,0,0,0,8,0
61,4,9,2,13,0,4,1,0,0,40,1
26,4,9,2,6,0,4,1,0,0,48,0
66,4,13,6,8,1,4,1,0,0,12,0
27,2,9,2,11,5,4,0,0,0,40,0
66,6,10,2,5,0,4,1,0,0,7,0
28,4,6,4,8,4,4,0,0,0,15,0
26,4,13,4,10,1,4,0,0,0,40,0
25,0,9,4,0,4,2,0,0,0,40,0
46,4,10,2,14,0,4,1,0,0,48,0
62,0,13,2,0,0,4,1,0,0,40,0
26,6,9,4,5,3,4,1,0,0,60,0
40,4,9,5,7,1,4,0,0,0,40,0
31,4,10,4,4,1,4,1,0,0,45,0
52,4,9,6,14,1,4,1,0,0,40,0
61,6,9,2,8,0,2,1,0,0,12,0
39,7,7,2,3,0,4,1,0,0,40,0
47,4,13,2,13,0,4,1,0,0,48,0
33,4,13,2,7,0,3,1,0,0,40,0
17,4,7,4,8,3,4,1,0,0,25,0
26,4,9,2,1,0,4,1,0,0,45,0
25,4,9,4,6,2,4,1,0,0,40,0
39,6,9,2,4,0,4,1,0,0,16,0
46,1,10,2,4,0,2,1,0,0,40,0
27,4,10,5,1,4,4,0,0,0,20,0
29,6,7,2,8,5,4,0,0,0,5,0
40,4,13,4,12,3,4,1,0,0,40,0
24,4,13,4,12,3,2,1,0,0,40,0
56,4,9,2,4,0,4,1,0,0,40,1
25,4,12,4,3,1,4,1,0,0,30,0
36,4,10,2,3,0,4,1,0,0,50,0
26,6,9,2,4,0,4,1,0,0,45,0
37,4,9,2,6,0,4,1,0,0,44,1
36,4,9,2,3,0,4,1,0,0,40,0
23,6,7,4,3,3,4,1,0,0,50,0
25,4,13,2,10,0,4,1,0,0,60,0
36,7,9,0,1,3,2,0,0,0,40,0
37,6,10,2,3,0,4,1,0,0,70,0
35,4,11,4,3,3,2,1,0,0,40,0
33,4,7,4,6,3,2,1,0,0,40,0
31,4,10,4,3,1,4,1,0,0,46,0
49,4,10,2,10,0,4,1,0,0,22,0
34,6,13,0,14,1,4,1,0,0,50,0
40,4,9,2,14,0,1,1,0,0,60,0
27,4,10,6,1,4,4,0,0,0,40,0
50,6,16,2,10,0,4,1,0,0,23,0
38,4,8,4,7,1,2,0,0,0,50,0
55,7,13,0,4,4,2,1,0,0,40,0
49,6,4,2,8,0,4,1,0,0,70,0
40,4,13,3,8,1,3,1,0,0,40,0
42,4,11,0,13,1,4,0,0,0,30,0
51,4,13,2,10,0,4,1,0,0,50,1
27,4,13,4,1,3,1,0,0,0,50,0
30,7,9,2,11,0,4,1,0,0,40,1
70,0,16,2,0,0,4,1,0,0,20,1
40,4,6,4,8,4,2,0,0,0,40,0
43,6,13,5,3,4,4,1,0,0,35,0
24,4,9,4,8,1,4,0,0,0,40,0
22,0,4,4,0,3,4,1,0,0,40,0
38,4,13,2,12,0,4,1,0,0,60,1
52,4,9,2,3,0,4,1,0,0,40,0
32,4,11,2,12,0,4,1,0,0,50,1
33,4,11,5,11,1,4,0,0,0,40,0
21,4,9,4,7,3,4,1,0,0,40,0
27,4,10,4,12,1,4,1,0,0,50,0
31,4,9,0,4,1,4,1,0,0,50,0
29,4,14,2,10,5,1,0,0,0,40,1
61,0,13,4,0,1,4,1,0,0,7,1
46,4,13,2,12,0,4,1,0,0,50,1
37,4,7,2,3,0,4,1,0,0,40,0
56,1,13,2,1,0,4,1,0,0,40,1
37,4,10,2,3,0,4,1,0,0,40,0
26,6,9,2,1,0,4,1,0,0,40,0
31,4,10,4,1,4,2,0,0,0,35,0
36,4,9,2,8,5,1,0,0,0,40,0
52,4,6,2,6,0,4,1,0,0,45,0
40,4,10,0,3,1,4,1,0,0,60,0
21,4,9,3,4,2,4,0,0,0,60,0
63,4,6,5,7,1,2,1,0,0,40,0
30,4,9,4,1,1,4,0,0,0,40,0
30,4,13,2,12,0,4,1,0,0,20,0
50,4,13,2,4,0,4,1,0,0,60,0
41,4,14,2,4,0,4,1,0,0,45,0
39,5,13,2,4,0,4,1,0,0,60,1
23,4,9,5,7,4,4,0,0,0,48,0
17,0,7,4,0,3,2,0,0,0,20,0
26,4,10,2,1,5,4,0,0,0,42,0
23,4,10,0,4,1,4,1,0,0,50,0
